SCHOOL_CODE,YEAR,MONTH,SCHOOL_NAME,MONTH_START,STAGE_SCHOOL_YEAR,STAGE_DISTRICT_CODE,ENROLLMENT,BREAKFAST_AVERAGE_PER_DAY,LUNCH_AVERAGE_PER_DAY,TOTAL_AVERAGE_MEALS_PER_DAY,BREAKFAST_PARTICIPATION,LUNCH_PARTICIPATION,TOTAL_PARTICIPATION,attendance_records,absences,full_absences,half_absences,excused_absences,mental_health_days,unique_students,num_students_seen,pct_female,pct_male,pct_non_binary,gender_error_count,absence_rate,pct_full_absence,pct_half_absence,pct_present,weighted_absence_rate,pct_excused,pct_unexcused,pct_mental_health_day,distinct_neighborhoods,distinct_zip_codes,avg_days_in_school,total_students,pct_free_reduced_lunch,pct_free_lunch,pct_reduced_lunch,pct_direct_cert,pct_paid_lunch,foodservice_null_count,incoming_student_count,NETWORK
610171,2026,2,MIRELES,2026-02-01T00:00:00.000Z,2025-2026,299,561,311,414,725,0.5551,0.7381659734600910,0.6466131907308378,10557,1344,1344,0,2045,1,600,600,0.4884,0.5116,0.0,0,0.1273,0.1273,0.0,0.8727,0.1273,0.1937,0.0709,1.0E-4,17,12,,588,0.085,0.0782,0.0068,0.0051,0.0,538,0,Network 12
610173,2025,12,SHERWOOD,2025-12-01T00:00:00.000Z,2025-2026,299,176,121,132,253,0.6879,0.7507575757575757,0.7193181818181817,2866,324,324,0,77,0,192,192,0.4972,0.5028,0.0,0,0.113,0.113,0.0,0.887,0.113,0.0269,0.1085,0.0,22,17,,202,0.0396,0.0396,0.0,0.0,0.0,194,0,ISP
610188,2026,1,DUNNE,2026-01-01T00:00:00.000Z,2025-2026,299,213,97,134,232,0.4598,0.6321458160729081,0.5459817729908865,3625,247,247,0,291,0,217,217,0.5114,0.4886,0.0,0,0.0681,0.0681,0.0,0.9319,0.0681,0.0803,0.0546,0.0,13,10,,207,0.1932,0.1546,0.0386,0.0435,0.0048,166,0,Network 13
610193,2026,3,NEW SULLIVAN,2026-03-01T00:00:00.000Z,2025-2026,299,449,239,337,576,0.5330,0.7505567928730512,0.6417965850037120,6728,1299,1297,2,602,2,452,452,0.4585,0.5415,0.0,0,0.1931,0.1928,3.0E-4,0.8069,0.1929,0.0895,0.1861,3.0E-4,21,12,,449,0.1136,0.1069,0.0067,0.0111,0.0,398,0,Network 12
610207,2025,11,VANDERPOEL,2025-11-01T00:00:00.000Z,2025-2026,299,223,87,127,215,0.3943,0.5701473414477899,0.4822229340166560,3122,153,153,0,329,2,223,223,0.4933,0.5067,0.0,0,0.049,0.049,0.0,0.951,0.049,0.1054,0.0288,6.0E-4,23,18,,220,0.0909,0.0864,0.0045,0.0591,0.0045,199,0,Network 10
610263,2025,10,DULLES,2025-10-01T00:00:00.000Z,2025-2026,299,597,413,485,899,0.6933,0.8131929488713409,0.7532503788785196,12562,848,848,0,1586,0,613,613,0.5434,0.4566,0.0,0,0.0675,0.0675,0.0,0.9325,0.0675,0.1263,0.01,0.0,18,16,,618,0.0,0.0,0.0,0.0,0.0,618,0,Network 9
610268,2025,9,ASHE,2025-09-01T00:00:00.000Z,2025-2026,299,355,225,242,467,0.6363,0.6818309859154930,0.6590845070422536,6931,827,826,1,562,0,365,365,0.495,0.505,0.0,0,0.1193,0.1192,1.0E-4,0.8807,0.1192,0.0811,0.1069,0.0,19,18,,359,0.0223,0.0195,0.0028,0.0028,0.0,351,0,Network 12
610284,2025,10,NEW FIELD,2025-10-01T00:00:00.000Z,2025-2026,299,512,424,448,872,0.8291,0.8757440476190477,0.8524460565476191,10657,807,663,144,862,5,512,512,0.4875,0.5125,0.0,0,0.0757,0.0622,0.0135,0.9243,0.069,0.0809,0.0311,5.0E-4,8,14,,499,0.0501,0.0461,0.004,0.024,0.0,474,0,Network 2
610287,2025,10,ASHBURN,2025-10-01T00:00:00.000Z,2025-2026,299,326,125,130,256,0.3861,0.4016944200993281,0.3938796377446685,6907,454,435,19,690,3,332,332,0.5332,0.4637,0.003,0,0.0657,0.063,0.0028,0.9343,0.0644,0.0999,0.0297,4.0E-4,23,18,,322,0.0745,0.0652,0.0093,0.0186,0.0,298,0,Network 10
610323,2025,12,BOWEN HS,2025-12-01T00:00:00.000Z,2025-2026,299,256,48,108,157,0.1880,0.4255208333333334,0.3067708333333333,4079,1435,1100,335,12,0,273,273,0.4646,0.5317,0.0037,0,0.3518,0.2697,0.0821,0.6482,0.3107,0.0029,0.3489,0.0,19,16,,285,0.0035,0.0035,0.0,0.0035,0.0,284,0,Network 17
610334,2026,2,RABY HS,2026-02-01T00:00:00.000Z,2025-2026,299,78,40,57,98,0.5207,0.7414529914529915,0.6310541310541311,1331,258,155,103,25,0,76,76,0.4388,0.5612,0.0,0,0.1938,0.1165,0.0774,0.8062,0.1551,0.0188,0.1751,0.0,14,16,,75,0.0,0.0,0.0,0.0,0.0,75,0,Network 15
610363,2025,9,DISNEY,2025-09-01T00:00:00.000Z,2025-2026,299,1319,534,720,1255,0.4050,0.5465883244882487,0.4757771038665655,26370,1465,1212,253,3377,15,1328,1328,0.4838,0.5162,0.0,0,0.0556,0.046,0.0096,0.9444,0.0508,0.1281,0.0252,6.0E-4,63,47,,1299,0.0454,0.0377,0.0077,0.0192,0.0531,1171,0,Network 2
610381,2026,1,BRONZEVILLE HS,2026-01-01T00:00:00.000Z,2025-2026,299,114,50,68,119,0.4469,0.6011351909184727,0.5239938080495355,1873,400,273,127,40,1,113,113,0.4912,0.5088,0.0,0,0.2136,0.1458,0.0678,0.7864,0.1797,0.0214,0.1922,5.0E-4,20,15,,110,0.0,0.0,0.0,0.0,0.0,110,0,Network 17
610532,2025,8,HERNANDEZ,2025-08-01T00:00:00.000Z,2025-2026,299,694,124,556,681,0.1798,0.8018731988472623,0.4908501440922190,6797,303,217,86,330,1,692,692,0.5167,0.4833,0.0,0,0.0446,0.0319,0.0127,0.9554,0.0383,0.0486,0.0172,1.0E-4,17,13,,684,0.0161,0.0161,0.0,0.0015,0.0,673,0,Network 8
610561,2026,2,CRANE MEDICAL HS,2026-02-01T00:00:00.000Z,2025-2026,299,305,107,131,238,0.3512,0.4311475409836066,0.3911657559198543,5004,1826,811,1015,170,25,281,281,0.6355,0.3645,0.0,0,0.3649,0.1621,0.2028,0.6351,0.2635,0.034,0.3309,0.005,34,32,,275,0.0,0.0,0.0,0.0,0.0,275,0,Network 15
610569,2025,9,OMBUDSMAN - NORTHWEST HS,2025-09-01T00:00:00.000Z,2025-2026,299,280,35,40,76,0.1277,0.1441071428571429,0.1358928571428571,5336,1309,1305,4,10,2,291,291,0.455,0.5412,0.0037,0,0.2453,0.2446,7.0E-4,0.7547,0.2449,0.0019,0.2434,4.0E-4,29,24,,329,0.0061,0.0061,0.0,0.003,0.0,327,0,Options
400077,2026,1,U OF C - WOODLAWN HS,2026-01-01T00:00:00.000Z,2025-2026,299,630,165,267,432,0.2620,0.4243697478991597,0.3431839402427638,10458,1623,1321,302,439,0,616,616,0.492,0.508,0.0,0,0.1552,0.1263,0.0289,0.8448,0.1408,0.042,0.1132,0.0,37,21,,613,0.0,0.0,0.0,0.0,0.0,613,0,Charter
400172,2025,9,ASPIRA - BUSINESS & FINANCE HS,2025-09-01T00:00:00.000Z,2025-2026,299,354,91,188,279,0.2585,0.5316384180790961,0.3950564971751412,7008,1059,1016,43,1452,0,358,358,0.4773,0.5227,0.0,0,0.1511,0.145,0.0061,0.8489,0.148,0.2072,0.099,0.0,23,22,,1,0.0,0.0,0.0,0.0,0.0,1,0,Charter
609680,2026,1,PAYTON HS,2026-01-01T00:00:00.000Z,2025-2026,299,1261,86,388,475,0.0688,0.3080654942389327,0.1884125577272939,21309,1384,1100,284,1018,56,1256,1256,0.4587,0.5397,0.0016,0,0.0649,0.0516,0.0133,0.9351,0.0583,0.0478,0.0172,0.0026,68,55,,1251,0.0048,0.004,8.0E-4,0.0016,0.016,1225,0,Network 15
609692,2025,12,SIMEON HS,2025-12-01T00:00:00.000Z,2025-2026,299,1090,173,362,536,0.1594,0.3329663608562691,0.2462079510703364,16202,3305,1753,1552,1404,2,1081,1081,0.5019,0.4981,0.0,0,0.204,0.1082,0.0958,0.796,0.1561,0.0867,0.1173,1.0E-4,44,29,,1060,9.0E-4,9.0E-4,0.0,0.0,0.0,1059,0,Network 17
609693,2026,1,WESTINGHOUSE HS,2026-01-01T00:00:00.000Z,2025-2026,299,1202,111,503,614,0.0924,0.4188117842811002,0.2556278751101106,20192,2775,1959,816,928,24,1193,1193,0.5707,0.4268,0.0025,0,0.1374,0.097,0.0404,0.8626,0.1172,0.046,0.0915,0.0012,67,49,,1179,0.0,0.0,0.0,0.0,0.0,1179,0,Network 15
609718,2026,2,KENNEDY HS,2026-02-01T00:00:00.000Z,2025-2026,299,1457,87,729,817,0.0602,0.5008007320979181,0.2805231449706398,26042,6503,3729,2774,1424,21,1454,1454,0.4815,0.5178,7.0E-4,0,0.2497,0.1432,0.1065,0.7503,0.1965,0.0547,0.195,8.0E-4,18,14,,1432,0.0447,0.0349,0.0098,0.0126,0.0035,1363,0,Network 16
609788,2026,3,BARNARD,2026-03-01T00:00:00.000Z,2025-2026,299,250,133,158,291,0.5320,0.6320000000000000,0.5820000000000000,3755,314,281,33,812,3,251,251,0.5126,0.4834,0.004,0,0.0836,0.0748,0.0088,0.9164,0.0792,0.2162,0.0437,8.0E-4,13,12,,251,0.0876,0.0677,0.0199,0.0438,0.0,229,0,Network 10
609836,2026,2,CANTY,2026-02-01T00:00:00.000Z,2025-2026,299,818,345,498,843,0.4222,0.6091415376256452,0.5156886715566422,14562,1189,986,203,1652,19,811,811,0.4832,0.5155,0.0012,0,0.0817,0.0677,0.0139,0.9183,0.0747,0.1134,0.0188,0.0013,12,13,,808,0.0854,0.0804,0.005,0.0693,0.0149,727,0,Network 1
609856,2025,8,CLAY,2025-08-01T00:00:00.000Z,2025-2026,299,555,159,326,486,0.2868,0.5890090090090090,0.4379279279279279,5307,334,334,0,307,0,560,560,0.4699,0.5301,0.0,0,0.0629,0.0629,0.0,0.9371,0.0629,0.0578,0.0335,0.0,11,13,,564,0.094,0.0798,0.0142,0.0213,0.0,511,0,Network 13
609857,2025,9,CLEVELAND,2025-09-01T00:00:00.000Z,2025-2026,299,484,176,228,405,0.3647,0.4721074380165289,0.4183884297520661,9692,761,750,11,669,2,495,495,0.4851,0.5149,0.0,0,0.0785,0.0774,0.0011,0.9215,0.078,0.069,0.0424,2.0E-4,25,24,,491,0.1161,0.0998,0.0163,0.0448,0.0,434,0,Network 1
609861,2025,9,CLISSOLD,2025-09-01T00:00:00.000Z,2025-2026,299,471,134,276,411,0.2850,0.5876857749469214,0.4363588110403397,9439,487,485,2,1000,0,478,478,0.4889,0.5111,0.0,0,0.0516,0.0514,2.0E-4,0.9484,0.0515,0.1059,0.0237,0.0,17,17,,476,0.0,0.0,0.0,0.0,0.0,476,0,Network 10
609876,2025,10,DAVIS N,2025-10-01T00:00:00.000Z,2025-2026,299,492,321,403,724,0.6525,0.8201703445605885,0.7363530778164924,10144,905,757,148,867,1,490,490,0.432,0.568,0.0,0,0.0892,0.0746,0.0146,0.9108,0.0819,0.0855,0.058,1.0E-4,18,11,,479,0.0459,0.0397,0.0063,0.0125,0.0,457,0,Network 8
609887,2025,11,DIXON,2025-11-01T00:00:00.000Z,2025-2026,299,407,255,277,533,0.6288,0.6821691821691822,0.6554931554931555,5797,403,388,15,418,1,416,416,0.4894,0.5106,0.0,0,0.0695,0.0669,0.0026,0.9305,0.0682,0.0721,0.0516,2.0E-4,24,15,,409,0.0465,0.0465,0.0,0.0293,0.0,390,0,Network 12
609891,2026,3,DOOLITTLE,2026-03-01T00:00:00.000Z,2025-2026,299,240,123,214,337,0.5125,0.8930555555555556,0.7027777777777778,3646,334,334,0,156,0,250,250,0.4871,0.5129,0.0,0,0.0916,0.0916,0.0,0.9084,0.0916,0.0428,0.088,0.0,12,8,,250,0.012,0.012,0.0,0.0,0.0,247,0,Network 9
609901,2025,9,EDGEBROOK,2025-09-01T00:00:00.000Z,2025-2026,299,576,74,310,385,0.1299,0.5396701388888888,0.3347656250000000,11499,499,475,24,542,17,577,577,0.4717,0.5283,0.0,0,0.0434,0.0413,0.0021,0.9566,0.0424,0.0471,0.0179,0.0015,17,18,,572,0.1853,0.1836,0.0017,0.1713,0.0962,411,0,Network 1
609909,2026,2,EVERETT,2026-02-01T00:00:00.000Z,2025-2026,299,103,71,87,158,0.6915,0.8484358144552319,0.7699568500539374,1825,110,109,1,74,0,104,104,0.4986,0.5014,0.0,0,0.0603,0.0597,5.0E-4,0.9397,0.06,0.0405,0.0395,0.0,8,8,,102,0.0,0.0,0.0,0.0,0.0,102,0,ISP
609910,2026,3,FALCONER,2026-03-01T00:00:00.000Z,2025-2026,299,884,377,619,996,0.4272,0.7002262443438914,0.5637254901960784,12979,1572,1323,249,1409,1,868,868,0.4969,0.5031,0.0,0,0.1211,0.1019,0.0192,0.8789,0.1115,0.1086,0.0656,1.0E-4,16,12,,861,0.0581,0.0476,0.0105,0.0105,0.0,811,0,Network 3
609964,2025,12,HAMLINE,2025-12-01T00:00:00.000Z,2025-2026,299,554,268,434,702,0.4840,0.7836341756919374,0.6338146811070998,8108,993,815,178,1242,0,546,546,0.4961,0.5039,0.0,0,0.1225,0.1005,0.022,0.8775,0.1115,0.1532,0.0821,0.0,28,19,,558,0.0,0.0,0.0,0.0,0.0,558,0,Network 8
609966,2026,1,HAMMOND,2026-01-01T00:00:00.000Z,2025-2026,299,226,105,172,278,0.4680,0.7639250390421656,0.6159552316501823,3827,493,493,0,564,1,227,227,0.4622,0.5378,0.0,0,0.1288,0.1288,0.0,0.8712,0.1288,0.1474,0.0523,3.0E-4,14,12,,228,0.0,0.0,0.0,0.0,0.0,228,0,Network 7
609971,2026,3,HARVARD,2026-03-01T00:00:00.000Z,2025-2026,299,332,220,245,465,0.6647,0.7379518072289156,0.7013052208835341,4767,643,643,0,711,0,319,319,0.4737,0.5263,0.0,0,0.1349,0.1349,0.0,0.8651,0.1349,0.1492,0.124,0.0,17,13,,315,0.0349,0.0286,0.0063,0.0,0.0,304,0,Network 11
609981,2025,12,HEARST,2025-12-01T00:00:00.000Z,2025-2026,299,240,175,186,361,0.7306,0.7763888888888889,0.7534722222222222,3679,364,364,0,332,0,247,247,0.4118,0.5882,0.0,0,0.0989,0.0989,0.0,0.9011,0.0989,0.0902,0.0767,0.0,18,12,,256,0.0547,0.0391,0.0156,0.0195,0.0,242,0,Network 10
609991,2026,1,HERZL,2026-01-01T00:00:00.000Z,2025-2026,299,441,317,346,663,0.7192,0.7863145258103241,0.7527677737761771,7633,1046,1014,32,245,0,455,455,0.447,0.5508,0.0022,0,0.137,0.1328,0.0042,0.863,0.1349,0.0321,0.1205,0.0,19,19,,447,0.0022,0.0022,0.0,0.0,0.0,446,0,Network 7
610019,2025,12,KERSHAW,2025-12-01T00:00:00.000Z,2025-2026,299,230,139,174,313,0.6075,0.7573913043478261,0.6824637681159419,3405,309,309,0,289,0,227,227,0.4405,0.5595,0.0,0,0.0907,0.0907,0.0,0.9093,0.0907,0.0849,0.0796,0.0,22,15,,225,0.0533,0.04,0.0133,0.0089,0.0,213,0,Network 11
610019,2026,3,KERSHAW,2026-03-01T00:00:00.000Z,2025-2026,299,230,144,181,326,0.6290,0.7884057971014493,0.7086956521739131,3403,334,334,0,273,0,228,228,0.4467,0.5533,0.0,0,0.0981,0.0981,0.0,0.9019,0.0981,0.0802,0.0961,0.0,22,15,,225,0.0533,0.04,0.0133,0.0089,0.0,213,0,Network 11
610027,2026,2,KIPLING,2026-02-01T00:00:00.000Z,2025-2026,299,230,135,166,302,0.5906,0.7224637681159420,0.6565217391304348,4176,346,343,3,707,1,237,237,0.5062,0.4938,0.0,0,0.0829,0.0821,7.0E-4,0.9171,0.0825,0.1693,0.0635,2.0E-4,13,13,,231,0.0649,0.0563,0.0087,0.0303,0.0043,215,0,Network 11
610036,2026,2,LEWIS,2026-02-01T00:00:00.000Z,2025-2026,299,405,240,297,538,0.5945,0.7356652949245542,0.6650891632373114,7233,712,668,44,1199,1,409,409,0.4789,0.5211,0.0,0,0.0984,0.0924,0.0061,0.9016,0.0954,0.1658,0.0513,1.0E-4,12,12,,415,0.1036,0.094,0.0096,0.0024,0.0,372,0,Network 3
610068,2026,2,HANSON PARK,2026-02-01T00:00:00.000Z,2025-2026,299,1080,260,870,1130,0.2413,0.8056069958847737,0.5234310699588477,19498,2186,1894,292,2330,3,1087,1087,0.4754,0.5246,0.0,0,0.1121,0.0971,0.015,0.8879,0.1046,0.1195,0.0403,2.0E-4,19,17,,1087,0.0718,0.0589,0.0129,0.0046,0.0,1009,0,Network 3
610083,2026,1,BEARD,2026-01-01T00:00:00.000Z,2025-2026,299,397,280,199,480,0.7071,0.5036301674322121,0.6053489405837902,6900,1305,1079,226,1454,11,409,409,0.403,0.597,0.0,0,0.1891,0.1564,0.0328,0.8109,0.1728,0.2107,0.0597,0.0016,24,21,,416,0.0216,0.0168,0.0048,0.012,0.0096,403,0,Network 1
610112,2026,1,PARKER,2026-01-01T00:00:00.000Z,2025-2026,299,336,169,272,441,0.5042,0.8098739495798319,0.6570378151260504,5819,936,933,3,914,0,345,345,0.507,0.493,0.0,0,0.1609,0.1603,5.0E-4,0.8391,0.1606,0.1571,0.1225,0.0,21,19,,345,0.0667,0.0667,0.0,0.0087,0.0,322,0,Network 11
610120,2025,12,PECK,2025-12-01T00:00:00.000Z,2025-2026,299,678,498,470,968,0.7351,0.6933136676499510,0.7142084562438545,10120,1156,1032,124,1017,0,683,683,0.5293,0.4707,0.0,0,0.1142,0.102,0.0123,0.8858,0.1081,0.1005,0.0608,0.0,18,13,,677,0.0384,0.0222,0.0162,0.0103,0.0,651,0,ISP
610123,2025,10,PENN,2025-10-01T00:00:00.000Z,2025-2026,299,184,135,163,299,0.7373,0.8907867494824017,0.8140527950310559,3815,422,422,0,1212,0,191,191,0.46,0.54,0.0,0,0.1106,0.1106,0.0,0.8894,0.1106,0.3177,0.0907,0.0,14,13,,209,0.0048,0.0048,0.0,0.0,0.0,208,0,Network 7
610124,2025,9,WASHINGTON H ES,2025-09-01T00:00:00.000Z,2025-2026,299,262,166,198,365,0.6363,0.7580152671755725,0.6971374045801526,5214,460,423,37,433,0,264,264,0.4685,0.5315,0.0,0,0.0882,0.0811,0.0071,0.9118,0.0847,0.083,0.0731,0.0,17,14,,263,0.0646,0.0646,0.0,0.0076,0.0,246,0,Network 12
610159,2025,9,SCAMMON,2025-09-01T00:00:00.000Z,2025-2026,299,592,243,390,633,0.4107,0.6598817567567568,0.5353040540540540,11867,940,796,144,1162,4,601,601,0.5025,0.4975,0.0,0,0.0792,0.0671,0.0121,0.9208,0.0731,0.0979,0.0213,3.0E-4,13,10,,583,0.1012,0.0789,0.0223,0.0343,0.0017,523,0,Network 1
610191,2025,10,STONE,2025-10-01T00:00:00.000Z,2025-2026,299,549,241,305,547,0.4398,0.5565096712637696,0.4981785063752277,11530,563,455,108,915,7,550,550,0.4946,0.5054,0.0,0,0.0488,0.0395,0.0094,0.9512,0.0441,0.0794,0.0213,6.0E-4,16,18,,546,0.1081,0.0971,0.011,0.0751,0.022,475,0,Network 2
610193,2026,1,NEW SULLIVAN,2026-01-01T00:00:00.000Z,2025-2026,299,449,231,311,543,0.5157,0.6940914450412682,0.6048735752652954,7727,1493,1485,8,528,0,463,463,0.4546,0.5454,0.0,0,0.1932,0.1922,0.001,0.8068,0.1927,0.0683,0.1848,0.0,24,14,,449,0.1136,0.1069,0.0067,0.0111,0.0,398,0,Network 12
610198,2025,11,TAYLOR,2025-11-01T00:00:00.000Z,2025-2026,299,343,250,254,504,0.7293,0.7415660141607664,0.7354227405247813,4811,429,429,0,312,4,348,348,0.4791,0.5209,0.0,0,0.0892,0.0892,0.0,0.9108,0.0892,0.0649,0.0659,8.0E-4,9,8,,344,0.0581,0.0581,0.0,0.0058,0.0,324,0,Network 13
610215,2025,9,MADERO,2025-09-01T00:00:00.000Z,2025-2026,299,209,32,177,209,0.1557,0.8473684210526315,0.5015550239234450,4153,299,245,54,478,0,209,209,0.4768,0.5232,0.0,0,0.072,0.059,0.013,0.928,0.0655,0.1151,0.0373,0.0,12,10,,205,0.0195,0.0146,0.0049,0.0,0.0,201,0,Network 7
610221,2025,8,WEBSTER,2025-08-01T00:00:00.000Z,2025-2026,299,186,134,157,291,0.7204,0.8489247311827958,0.7846774193548387,1820,111,111,0,128,0,190,190,0.4692,0.5308,0.0,0,0.061,0.061,0.0,0.939,0.061,0.0703,0.05,0.0,19,19,,192,0.0208,0.0208,0.0,0.0156,0.0,188,0,Network 5
610300,2025,12,WESTCOTT,2025-12-01T00:00:00.000Z,2025-2026,299,359,222,262,485,0.6201,0.7324048282265553,0.6762302692664809,5506,738,738,0,670,0,376,376,0.4789,0.5211,0.0,0,0.134,0.134,0.0,0.866,0.134,0.1217,0.1159,0.0,25,20,,358,0.0475,0.0419,0.0056,0.0056,0.0,341,0,Network 11
610364,2025,9,DUBOIS,2025-09-01T00:00:00.000Z,2025-2026,299,194,90,153,244,0.4683,0.7930412371134020,0.6306701030927835,3887,205,173,32,689,1,198,198,0.4883,0.5117,0.0,0,0.0527,0.0445,0.0082,0.9473,0.0486,0.1773,0.0139,3.0E-4,11,10,,194,0.067,0.067,0.0,0.0052,0.0,181,0,Network 13
610558,2026,1,GOODE HS,2026-01-01T00:00:00.000Z,2025-2026,299,942,59,385,444,0.0626,0.4090795553890346,0.2358561258898464,15206,2686,1677,1009,365,2,919,919,0.4916,0.5072,0.0011,0,0.1766,0.1103,0.0664,0.8234,0.1435,0.024,0.1526,1.0E-4,29,19,,880,0.0205,0.0114,0.0091,0.0045,0.0,862,0,Network 16
610592,2025,11,ENGLEWOOD STEM HS,2025-11-01T00:00:00.000Z,2025-2026,299,514,123,297,421,0.2408,0.5786548082267927,0.4097415230683713,7185,2802,1511,1291,239,5,522,522,0.5269,0.4731,0.0,0,0.39,0.2103,0.1797,0.61,0.3001,0.0333,0.3567,7.0E-4,22,18,,533,0.0,0.0,0.0,0.0,0.0,533,0,Network 16
610595,2025,11,FISHER,2025-11-01T00:00:00.000Z,2025-2026,299,133,60,91,151,0.4533,0.6863587540279270,0.5698174006444684,1904,172,172,0,219,2,136,136,0.5221,0.4779,0.0,0,0.0903,0.0903,0.0,0.9097,0.0903,0.115,0.0625,0.0011,15,26,,146,0.0068,0.0068,0.0,0.0,0.0,145,0,Network 4
400076,2026,1,U OF C - NKO,2026-01-01T00:00:00.000Z,2025-2026,299,303,116,203,319,0.3854,0.6705494078819647,0.5279557367501456,5000,363,363,0,642,0,295,295,0.507,0.493,0.0,0,0.0726,0.0726,0.0,0.9274,0.0726,0.1284,0.05,0.0,27,17,,292,0.0616,0.0548,0.0068,0.0479,0.0171,269,0,Charter
400136,2025,8,YCCS - OLIVE HARVEY,2025-08-01T00:00:00.000Z,2025-2026,299,124,7,25,33,0.0621,0.2080645161290323,0.1350806451612903,917,212,212,0,0,0,108,108,0.422,0.578,0.0,0,0.2312,0.2312,0.0,0.7688,0.2312,0.0,0.2312,0.0,25,19,,143,0.007,0.007,0.0,0.0,0.0,142,0,Options
400141,2025,9,YCCS - TRUMAN,2025-09-01T00:00:00.000Z,2025-2026,299,171,40,38,79,0.2383,0.2269005847953216,0.2326023391812865,3560,1454,1278,176,44,0,175,175,0.4404,0.5596,0.0,0,0.4084,0.359,0.0494,0.5916,0.3837,0.0124,0.3961,0.0,31,30,,137,0.0073,0.0073,0.0,0.0,0.0,136,0,Options
400145,2026,2,YCCS - YOUTH CONNECTION,2026-02-01T00:00:00.000Z,2025-2026,299,97,18,29,47,0.1884,0.3041237113402062,0.2462772050400917,1854,754,754,0,0,0,126,126,0.4682,0.5318,0.0,0,0.4067,0.4067,0.0,0.5933,0.4067,0.0,0.4067,0.0,25,19,,106,0.0094,0.0,0.0094,0.0,0.0,105,0,Options
400172,2026,1,ASPIRA - BUSINESS & FINANCE HS,2026-01-01T00:00:00.000Z,2025-2026,299,354,93,165,259,0.2637,0.4682618810235958,0.3659853772017281,5795,1017,1017,0,1020,0,348,348,0.4871,0.5129,0.0,0,0.1755,0.1755,0.0,0.8245,0.1755,0.176,0.1374,0.0,23,21,,1,0.0,0.0,0.0,0.0,0.0,1,0,Charter
609723,2026,3,MARSHALL HS,2026-03-01T00:00:00.000Z,2025-2026,299,228,66,124,190,0.2895,0.5467836257309941,0.4181286549707603,3450,1244,787,457,48,0,232,232,0.4357,0.5643,0.0,0,0.3606,0.2281,0.1325,0.6394,0.2943,0.0139,0.3467,0.0,17,15,,231,0.0,0.0,0.0,0.0,0.0,231,0,Network 15
609725,2026,3,MORGAN PARK HS,2026-03-01T00:00:00.000Z,2025-2026,299,1199,99,447,547,0.0831,0.3730886850152905,0.2281067556296914,17674,4368,2420,1948,544,10,1183,1183,0.5252,0.4739,8.0E-4,0,0.2471,0.1369,0.1102,0.7529,0.192,0.0308,0.2164,6.0E-4,51,36,,1174,0.0162,0.0128,0.0034,0.0068,0.0,1155,0,Network 16
609738,2025,10,LINCOLN PARK HS,2025-10-01T00:00:00.000Z,2025-2026,299,2136,190,654,844,0.0892,0.3063581237738541,0.1977773319065454,44630,7230,3836,3394,2805,163,2132,2131,0.5435,0.4494,0.0071,0,0.1621,0.086,0.0761,0.8379,0.124,0.0629,0.0992,0.0037,67,54,,2104,0.0124,0.0114,0.001,0.0081,0.0071,2063,0,Network 14
609738,2025,11,LINCOLN PARK HS,2025-11-01T00:00:00.000Z,2025-2026,299,2136,189,610,799,0.0887,0.2857142857142858,0.1872157570893526,29686,5285,2850,2435,1808,80,2125,2124,0.5437,0.4492,0.0071,0,0.1781,0.0961,0.0821,0.8219,0.1371,0.0609,0.1172,0.0027,67,54,,2104,0.0124,0.0114,0.001,0.0081,0.0071,2063,0,Network 14
609744,2025,9,NORTHSIDE LEARNING HS,2025-09-01T00:00:00.000Z,2025-2026,299,272,149,164,313,0.5489,0.6038602941176471,0.5763786764705883,5278,850,734,116,592,3,264,264,0.341,0.659,0.0,0,0.161,0.1391,0.022,0.839,0.1501,0.1122,0.118,6.0E-4,36,34,,260,0.0,0.0,0.0,0.0,0.0,260,0,Network 14
609745,2025,8,SOUTHSIDE HS,2025-08-01T00:00:00.000Z,2025-2026,299,394,221,261,482,0.5612,0.6639593908629442,0.6125634517766498,3907,903,808,95,215,0,391,391,0.3243,0.6757,0.0,0,0.2311,0.2068,0.0243,0.7689,0.219,0.055,0.1761,0.0,42,24,,382,0.0,0.0,0.0,0.0,0.0,382,0,Network 16
609753,2025,9,CHICAGO AGRICULTURE HS,2025-09-01T00:00:00.000Z,2025-2026,299,760,81,412,494,0.1070,0.5430921052631579,0.3250328947368421,15183,1384,1024,360,681,2,766,766,0.4591,0.5396,0.0013,0,0.0912,0.0674,0.0237,0.9088,0.0793,0.0449,0.0467,1.0E-4,42,24,,761,0.0315,0.0289,0.0026,0.0197,0.0079,731,0,ISP
609755,2025,10,YOUNG HS,2025-10-01T00:00:00.000Z,2025-2026,299,2201,219,652,871,0.0996,0.2962506220116397,0.1979186949654919,46132,2748,1807,941,2330,130,2198,2198,0.4918,0.506,0.0023,0,0.0596,0.0392,0.0204,0.9404,0.0494,0.0505,0.0091,0.0028,77,56,,2191,0.0141,0.0137,5.0E-4,0.0119,0.0073,2144,0,Network 15
609760,2025,11,CARVER MILITARY HS,2025-11-01T00:00:00.000Z,2025-2026,299,415,116,294,411,0.2816,0.7092943201376936,0.4954388984509466,5690,930,666,264,92,1,407,407,0.439,0.561,0.0,0,0.1634,0.117,0.0464,0.8366,0.1402,0.0162,0.1473,2.0E-4,25,17,,401,0.0274,0.0224,0.005,0.0,0.0025,389,0,Network 17
